gene_tag	length	hits	percent
Rv2803	468	0	0.0
Rv2804c	630	0	0.0
Rv2805	405	0	0.0
Rv2806	192	0	0.0
Rv2807	1155	0	0.0
Rv2808	258	0	0.0
Rv2809	312	0	0.0
Rv2811	609	4	0.6568144499178982
Rv2812	1410	1410	100.0
Rv2813	813	4	0.4920049200492005
Rv2816c	342	0	0.0
Rv2817c	1017	0	0.0
Rv2818c	1149	0	0.0
Rv2819c	1128	0	0.0
Rv2820c	909	0	0.0
Rv2821c	711	0	0.0
Rv2822c	375	0	0.0
Rv2823c	2430	0	0.0
Rv2824c	945	0	0.0
Rv2825c	648	0	0.0
Rv2826c	885	0	0.0
Rv2827c	888	0	0.0
Rv2828c	546	0	0.0
Rv2828A	270	0	0.0
Rv2829c	393	0	0.0
Rv2830c	216	0	0.0
Rv2831	750	0	0.0
Rv2832c	1083	0	0.0
Rv2833c	1311	0	0.0
Rv2834c	828	0	0.0
Rv2835c	912	0	0.0
Rv2836c	1320	0	0.0
Rv2837c	1011	0	0.0
Rv2838c	552	0	0.0
Rv2839c	2703	0	0.0
Rv2840c	300	0	0.0
Rv2841c	1044	0	0.0
Rv2842c	552	0	0.0
Rv2843	546	0	0.0
Rv2844	489	0	0.0
Rv2845c	1749	0	0.0
Rv2846c	1593	0	0.0
Rv2847c	1218	0	0.0
Rv2848c	1374	0	0.0
Rv2849c	624	0	0.0
Rv2850c	1890	0	0.0
Rv2851c	471	0	0.0
Rv2852c	1482	4	0.2699055330634278
Rv2853	1848	1848	100.0
Rv2854	1041	0	0.0
Rv2855	1380	0	0.0
Rv2856	1119	0	0.0
Rv2857c	777	0	0.0
Rv2858c	1368	0	0.0
Rv2859c	927	143	15.426105717367852
Rv2860c	1374	0	0.0
Rv2861c	858	0	0.0
Rv2862c	585	0	0.0
Rv2862A	249	0	0.0
Rv2863	381	0	0.0
Rv2864c	1812	0	0.0
Rv2865	282	0	0.0
Rv2866	264	0	0.0
Rv2867c	855	0	0.0
Rv2868c	1164	0	0.0
Rv2869c	1215	0	0.0
Rv2870c	1242	43	3.462157809983897
Rv2871	258	0	0.0
Rv2872	444	0	0.0
Rv2873	663	0	0.0
Rv2874	2088	0	0.0
Rv2875	582	0	0.0
Rv2876	315	0	0.0
Rv2877c	864	0	0.0
Rv2878c	522	0	0.0
Rv2881c	921	0	0.0
Rv2882c	558	0	0.0
Rv2883c	786	0	0.0
Rv2884	759	0	0.0
Rv2885c	1383	1383	100.0
Rv2886c	888	4	0.45045045045045046
Rv2887	420	0	0.0
Rv2888c	1422	0	0.0
Rv2889c	816	0	0.0
Rv2890c	864	0	0.0
Rv2891	750	222	29.599999999999998
Rv2892c	1227	1227	100.0
Rv2893	978	0	0.0
Rv2894c	897	0	0.0
Rv2895c	852	0	0.0
Rv2896c	1170	0	0.0
Rv2897c	1512	0	0.0
Rv2898c	387	0	0.0
Rv2899c	831	0	0.0
Rv2900c	2340	0	0.0
Rv2901c	306	0	0.0
Rv2902c	795	0	0.0
Rv2903c	885	0	0.0
Rv2904c	342	0	0.0
Rv2905	945	0	0.0
Rv2906c	693	0	0.0
Rv2907c	531	0	0.0
Rv2908c	243	0	0.0
Rv2909c	489	0	0.0
Rv2910c	444	0	0.0
Rv2911	876	0	0.0
Rv2912c	588	0	0.0
Rv2913c	1836	0	0.0
Rv2914c	1758	0	0.0
Rv2915c	1113	0	0.0
Rv2916c	1578	0	0.0
Rv2917	1881	0	0.0
Rv2918c	2427	0	0.0
Rv2919c	339	0	0.0
Rv2920c	1434	0	0.0
Rv2921c	1269	0	0.0
Rv2922c	3618	0	0.0
Rv2922A	282	0	0.0
Rv2923c	414	0	0.0
Rv2924c	870	0	0.0
Rv2925c	723	0	0.0
Rv2926c	624	0	0.0
Rv2927c	738	0	0.0
Rv2928	786	0	0.0
Rv2929	312	0	0.0
Rv2930	1752	0	0.0
Rv2931	5631	0	0.0
Rv2932	4617	0	0.0
Rv2933	6567	0	0.0
Rv2934	5484	0	0.0
Rv2935	4467	0	0.0
Rv2936	996	0	0.0
Rv2937	870	0	0.0
Rv2938	831	0	0.0
Rv2939	1269	0	0.0
Rv2940c	6336	0	0.0
Rv2941	1743	0	0.0
Rv2942	2763	0	0.0
Rv2943	1242	1242	100.0
Rv2943A	531	531	100.0
Rv2944	717	717	100.0
Rv2945c	702	0	0.0
Rv2946c	4851	0	0.0
Rv2947c	1491	0	0.0
Rv2948c	2118	0	0.0
Rv2949c	600	0	0.0
Rv2950c	1860	0	0.0
Rv2951c	1146	0	0.0
Rv2952	813	0	0.0
Rv2953	1257	0	0.0
Rv2954c	726	0	0.0
Rv2955c	966	0	0.0
Rv2956	732	0	0.0
Rv2957	828	0	0.0
Rv2958c	1287	0	0.0
Rv2959c	738	0	0.0
Rv2960c	249	0	0.0
Rv2961	390	390	100.0
Rv2962c	1350	0	0.0
Rv2963	1221	0	0.0
Rv2964	933	0	0.0
Rv2965c	486	0	0.0
Rv2966c	567	0	0.0
Rv2967c	3384	4	0.1182033096926714
Rv2968c	633	0	0.0
Rv2969c	768	0	0.0
Rv2970c	1131	0	0.0
Rv2970A	171	0	0.0
Rv2971	849	0	0.0
Rv2972c	714	0	0.0
Rv2973c	2214	0	0.0
Rv2974c	1413	0	0.0
Rv2975c	255	0	0.0
Rv2975a	195	0	0.0
Rv2976c	684	0	0.0
Rv2977c	1002	10	0.998003992015968
Rv2978c	1380	1380	100.0
Rv2979c	585	1	0.17094017094017094
Rv2980	546	0	0.0
Rv2981c	1122	0	0.0
Rv2982c	1005	0	0.0
Rv2983	645	0	0.0
Rv2984	2229	0	0.0
Rv2985	954	0	0.0
Rv2986c	645	0	0.0
Rv2987c	597	0	0.0
Rv2988c	1422	0	0.0
Rv2989	702	0	0.0
Rv2990c	861	0	0.0
Rv2991	492	0	0.0
Rv2992c	1473	0	0.0
Rv2993c	720	0	0.0
Rv2994	1338	0	0.0
Rv2995c	1011	0	0.0
Rv2996c	1587	0	0.0
Rv2997	1443	0	0.0
Rv2998	462	0	0.0
Rv2999	966	0	0.0
Rv3000	660	0	0.0
Rv3001c	1002	0	0.0
Rv3002c	507	0	0.0
Rv3003c	1857	0	0.0
Rv3004	339	0	0.0
Rv3005c	840	0	0.0
Rv3006	1122	0	0.0
Rv3007c	615	0	0.0
Rv3008	624	0	0.0
Rv3009c	1530	0	0.0
Rv3010c	1032	0	0.0
Rv3011c	1485	0	0.0
Rv3012c	300	0	0.0
Rv3013	657	0	0.0
Rv3014c	2076	0	0.0
Rv3015c	1014	0	0.0
Rv3016	630	0	0.0
Rv3017c	363	0	0.0
Rv3018c	1305	1305	100.0
Rv3019c	291	0	0.0
Rv3020c	294	0	0.0
Rv3022A	315	315	100.0
Rv3023c	1248	1248	100.0
Rv3024c	1104	0	0.0
Rv3025c	1182	0	0.0
Rv3026c	915	0	0.0
Rv3027c	846	0	0.0
Rv3028c	957	0	0.0
Rv3029c	801	0	0.0
Rv3030	825	0	0.0
Rv3031	1581	0	0.0
Rv3032	1245	0	0.0
Rv3032A	390	0	0.0
Rv3033	549	0	0.0
Rv3034c	903	0	0.0
Rv3035	1083	0	0.0
Rv3036c	684	0	0.0
Rv3037c	1077	0	0.0
Rv3038c	984	0	0.0
Rv3039c	765	0	0.0
Rv3040c	867	0	0.0
Rv3041c	864	0	0.0
Rv3042c	1230	0	0.0
Rv3043c	1722	0	0.0
Rv3044	1080	0	0.0
Rv3045	1041	0	0.0
Rv3046c	375	0	0.0
Rv3047c	285	0	0.0
Rv3048c	975	0	0.0
Rv3049c	1575	0	0.0
Rv3050c	741	0	0.0
Rv3051c	2082	0	0.0
Rv3052c	453	0	0.0
Rv3053c	240	0	0.0
Rv3054c	555	0	0.0
Rv3055	615	0	0.0
Rv3056	1041	0	0.0
Rv3057c	864	0	0.0
Rv3058c	651	0	0.0
Rv3059	1479	0	0.0
Rv3060c	1473	0	0.0
Rv3061c	2166	0	0.0
Rv3062	1524	0	0.0
Rv3063	2277	0	0.0
Rv3064c	426	0	0.0
Rv3065	324	0	0.0
Rv3066	609	0	0.0
Rv3067	411	0	0.0
Rv3068c	1644	0	0.0
Rv3069	399	0	0.0
Rv3070	381	0	0.0
Rv3071	1110	0	0.0
Rv3072c	525	0	0.0
Rv3073c	357	0	0.0
Rv3074	1275	0	0.0
Rv3075c	924	0	0.0
Rv3076	477	0	0.0
Rv3077	1812	0	0.0
Rv3078	402	0	0.0
Rv3079c	828	0	0.0
Rv3080c	3333	0	0.0
Rv3081	1239	0	0.0
Rv3082c	1023	0	0.0
Rv3083	1488	0	0.0
Rv3084	927	0	0.0
Rv3085	831	0	0.0
Rv3086	1107	0	0.0
Rv3087	1419	0	0.0
Rv3088	1425	0	0.0
Rv3089	1512	0	0.0
Rv3090	888	0	0.0
Rv3091	1692	0	0.0
Rv3092c	921	0	0.0
Rv3093c	1005	0	0.0
Rv3094c	1131	0	0.0
Rv3095	477	0	0.0
Rv3096	1140	0	0.0
Rv3097c	1314	1314	100.0
Rv3098c	453	0	0.0
Rv3098A	321	0	0.0
Rv3099c	852	0	0.0
Rv3100c	483	0	0.0
Rv3101c	894	0	0.0
Rv3102c	690	0	0.0
Rv3103c	438	0	0.0
Rv3104c	927	0	0.0
Rv3105c	1137	0	0.0
Rv3106	1371	0	0.0
Rv3107c	1584	0	0.0
Rv3108	441	0	0.0
Rv3109	1080	0	0.0
Rv3110	396	0	0.0
Rv3111	513	0	0.0
Rv3112	252	0	0.0
Rv3113	669	0	0.0
Rv3114	531	0	0.0
Rv3115	1248	1248	100.0
Rv3116	1170	0	0.0
Rv3117	834	0	0.0
Rv3118	303	0	0.0
Rv3119	444	0	0.0
Rv3120	603	0	0.0
Rv3121	1203	0	0.0
Rv3122	471	0	0.0
Rv3123	495	0	0.0
Rv3124	870	0	0.0
Rv3125c	1176	1176	100.0
Rv3126c	315	0	0.0
Rv3127	1035	0	0.0
Rv3130c	1392	0	0.0
Rv3131	999	0	0.0
Rv3132c	1737	0	0.0
Rv3133c	654	0	0.0
Rv3134c	807	0	0.0
Rv3135	399	399	100.0
Rv3136	1143	1143	100.0
Rv3136A	333	0	0.0
Rv3137	783	0	0.0
Rv3138	1089	0	0.0
Rv3139	1407	0	0.0
Rv3140	1206	0	0.0
Rv3141	972	0	0.0
Rv3142c	429	0	0.0
Rv3143	402	0	0.0
Rv3144c	1230	1230	100.0
Rv3145	387	0	0.0
Rv3146	555	0	0.0
Rv3147	711	0	0.0
Rv3148	1323	0	0.0
Rv3149	759	0	0.0
Rv3150	1338	0	0.0
Rv3151	2421	0	0.0
Rv3152	1233	0	0.0
Rv3153	636	0	0.0
Rv3154	789	0	0.0
Rv3155	300	0	0.0
Rv3156	1902	0	0.0
Rv3157	1662	0	0.0
Rv3158	1596	0	0.0
Rv3159c	1773	1773	100.0
Rv3160c	642	0	0.0
Rv3161c	1149	0	0.0
Rv3162c	438	0	0.0
Rv3163c	1272	0	0.0
Rv3164c	963	0	0.0
Rv3165c	483	0	0.0
Rv3166c	960	0	0.0
Rv3167c	627	0	0.0
Rv3168	1137	0	0.0
Rv3169	1125	0	0.0
Rv3170	1347	0	0.0
Rv3171c	900	0	0.0
Rv3172c	483	0	0.0
Rv3173c	603	0	0.0
Rv3174	708	0	0.0
Rv3175	1488	0	0.0
Rv3176c	957	0	0.0
Rv3177	861	0	0.0
Rv3178	360	0	0.0
Rv3178a	294	0	0.0
Rv3179	1290	0	0.0
Rv3180c	435	0	0.0
Rv3181c	453	0	0.0
Rv3182	345	0	0.0
Rv3183	330	0	0.0
Rv3188	348	0	0.0
Rv3189	621	0	0.0
Rv3190c	1266	0	0.0
Rv3190A	210	0	0.0
Rv3191c	1035	1035	100.0
Rv3192	462	0	0.0
Rv3193c	2979	0	0.0
Rv3194c	1023	0	0.0
Rv3195	1419	0	0.0
Rv3196	900	0	0.0
Rv3196A	201	0	0.0
Rv3197	1344	0	0.0
Rv3197A	279	0	0.0
Rv3198c	2103	0	0.0
Rv3198A	255	0	0.0
Rv3199c	942	0	0.0
Rv3200c	1068	0	0.0
Rv3201c	3306	0	0.0
Rv3202c	3168	0	0.0
Rv3202a	210	0	0.0
Rv3203	675	0	0.0
Rv3204	306	0	0.0
Rv3205c	879	0	0.0
Rv3206c	1179	0	0.0
Rv3207c	858	0	0.0
Rv3208	687	0	0.0
Rv3208A	273	0	0.0
Rv3209	561	0	0.0
Rv3210c	696	0	0.0
Rv3211	1584	0	0.0
Rv3212	1224	0	0.0
Rv3213c	801	0	0.0
Rv3214	612	0	0.0
Rv3215	1119	0	0.0
Rv3217c	432	0	0.0
Rv3218	966	0	0.0
Rv3219	255	0	0.0
Rv3220c	1506	0	0.0
Rv3221c	216	0	0.0
Rv3221A	306	0	0.0
Rv3222c	552	0	0.0
Rv3223c	651	0	0.0
Rv3224	849	0	0.0
Rv3225c	1425	0	0.0
Rv3226c	759	0	0.0
Rv3227	1353	0	0.0
Rv3228	993	0	0.0
Rv3229c	1284	0	0.0
Rv3230c	1143	0	0.0
Rv3231c	510	0	0.0
Rv3232c	888	0	0.0
Rv3234c	816	0	0.0
Rv3235	642	0	0.0
Rv3236c	1158	0	0.0
Rv3237c	483	0	0.0
Rv3238c	735	0	0.0
Rv3239c	3147	0	0.0
Rv3240c	2850	0	0.0
Rv3241c	645	0	0.0
Rv3242c	642	0	0.0
Rv3243c	843	0	0.0
Rv3244c	1752	0	0.0
Rv3245c	1704	0	0.0
Rv3246c	687	4	0.5822416302765648
Rv3247c	645	0	0.0
Rv3248c	1488	0	0.0
Rv3249c	636	0	0.0
Rv3250c	183	0	0.0
Rv3251c	168	0	0.0
Rv3252c	1251	0	0.0
Rv3253c	1488	0	0.0
Rv3254	1389	0	0.0
Rv3255c	1227	0	0.0
Rv3256c	1041	0	0.0
Rv3257c	1398	0	0.0
Rv3258c	492	0	0.0
Rv3259	420	0	0.0
Rv3260c	270	0	0.0
Rv3261	996	0	0.0
Rv3262	1347	0	0.0
Rv3263	1662	0	0.0
Rv3264c	1080	0	0.0
Rv3265c	906	0	0.0
Rv3266c	915	0	0.0
Rv3267	1497	0	0.0
Rv3268	690	0	0.0
Rv3269	282	0	0.0
Rv3270	2157	0	0.0
Rv3271c	669	0	0.0
Rv3272	1185	0	0.0
Rv3273	2295	0	0.0
Rv3274c	1170	0	0.0
Rv3275c	525	0	0.0
Rv3276c	1290	58	4.496124031007752
Rv3277	819	0	0.0
Rv3278c	519	0	0.0
Rv3279c	801	0	0.0
Rv3280	1647	0	0.0
Rv3281	534	0	0.0
Rv3282	669	0	0.0
Rv3283	894	0	0.0
Rv3284	432	0	0.0
Rv3285	1803	0	0.0
Rv3286c	786	0	0.0
Rv3287c	438	0	0.0
Rv3288c	414	0	0.0
Rv3289c	378	0	0.0
Rv3290c	1350	0	0.0
Rv3291c	453	0	0.0
Rv3292	1248	0	0.0
Rv3293	1485	0	0.0
Rv3294c	810	0	0.0
Rv3295	666	0	0.0
Rv3296	4542	0	0.0
Rv3297	768	0	0.0
Rv3298c	915	0	0.0
Rv3299c	2913	0	0.0
Rv3300c	918	0	0.0
Rv3301c	666	0	0.0
Rv3302c	1758	0	0.0
Rv3303c	1482	0	0.0
Rv3304	480	0	0.0
Rv3305c	1170	0	0.0
Rv3306c	1185	0	0.0
Rv3307	807	0	0.0
Rv3308	1605	0	0.0
Rv3309c	624	0	0.0
Rv3310	900	0	0.0
Rv3311	1263	0	0.0
Rv3312c	927	0	0.0
Rv3312b	171	0	0.0
Rv3312A	312	0	0.0
Rv3313c	1098	0	0.0
Rv3314c	1284	0	0.0
Rv3315c	402	0	0.0
Rv3316	339	0	0.0
Rv3317	435	0	0.0
Rv3318	1773	5	0.2820078962210942
Rv3319	792	0	0.0
Rv3320c	429	0	0.0
Rv3321c	243	0	0.0
Rv3322c	615	0	0.0
Rv3323c	666	0	0.0
Rv3324c	534	0	0.0
Rv3327	1713	1713	100.0
Rv3328c	939	68	7.24174653887114
Rv3329	1317	0	0.0
Rv3330	1218	0	0.0
Rv3331	1509	0	0.0
Rv3332	1152	0	0.0
Rv3333c	846	0	0.0
Rv3334	441	0	0.0
Rv3335c	870	0	0.0
Rv3336c	1011	0	0.0
Rv3339c	1230	0	0.0
Rv3340	1350	0	0.0
Rv3341	1140	0	0.0
Rv3342	732	0	0.0
Rv3343c	7572	7572	100.0
Rv3344c	1017	1017	100.0
Rv3345c	4617	4617	100.0
Rv3346c	258	258	100.0
Rv3347c	9474	9474	100.0
Rv3348	492	492	100.0
Rv3349c	945	945	100.0
Rv3350c	11151	11151	100.0
Rv3351c	795	0	0.0
Rv3352c	372	0	0.0
Rv3353c	261	0	0.0
Rv3354	390	0	0.0
Rv3355c	294	261	88.77551020408163
Rv3356c	846	59	6.973995271867612
Rv3357	276	55	19.92753623188406
Rv3358	258	47	18.217054263565892
Rv3359	1191	0	0.0
Rv3360	369	0	0.0
Rv3361c	552	0	0.0
Rv3362c	582	0	0.0
Rv3363c	369	0	0.0
Rv3364c	393	0	0.0
Rv3365c	2631	0	0.0
Rv3366	465	0	0.0
Rv3367	1767	1767	100.0
Rv3368c	645	0	0.0
Rv3369	435	0	0.0
Rv3370c	3240	0	0.0
Rv3371	1341	0	0.0
Rv3372	1176	0	0.0
Rv3373	642	0	0.0
Rv3375	1428	0	0.0
Rv3376	654	0	0.0
Rv3377c	1506	0	0.0
Rv3378c	891	0	0.0
Rv3379c	1611	0	0.0
Rv3382c	990	0	0.0
Rv3383c	1053	0	0.0
Rv3384c	393	0	0.0
Rv3385c	309	0	0.0
Rv3386	705	705	100.0
Rv3387	678	678	100.0
Rv3388	2196	2196	100.0
Rv3389c	873	0	0.0
Rv3390	711	0	0.0
Rv3391	1953	0	0.0
Rv3392c	864	0	0.0
Rv3393	927	0	0.0
Rv3394c	1584	0	0.0
Rv3395c	615	0	0.0
Rv3395A	627	0	0.0
Rv3396c	1578	0	0.0
Rv3397c	909	0	0.0
Rv3398c	1080	0	0.0
Rv3399	1047	0	0.0
Rv3400	789	0	0.0
Rv3401	2361	0	0.0
Rv3402c	1239	0	0.0
Rv3403c	1602	0	0.0
Rv3404c	705	0	0.0
Rv3405c	567	0	0.0
Rv3406	888	0	0.0
Rv3407	300	0	0.0
Rv3408	411	0	0.0
Rv3409c	1737	0	0.0
Rv3410c	1128	0	0.0
Rv3411c	1590	0	0.0
Rv3412	411	0	0.0
Rv3413c	900	0	0.0
Rv3414c	639	0	0.0
Rv3415c	828	0	0.0
Rv3416	309	0	0.0
Rv3417c	1620	0	0.0
Rv3418c	303	0	0.0
Rv3419c	1035	0	0.0
Rv3420c	477	0	0.0
Rv3421c	636	0	0.0
Rv3422c	507	0	0.0
Rv3423c	1227	0	0.0
Rv3424c	363	0	0.0
Rv3425	531	531	100.0
Rv3426	699	699	100.0
Rv3427c	756	756	100.0
Rv3428c	1233	1233	100.0
Rv3429	537	537	100.0
Rv3430c	1164	1164	100.0
Rv3430a	156	0	0.0
Rv3432c	1383	0	0.0
Rv3433c	1422	0	0.0
Rv3434c	714	0	0.0
Rv3435c	855	0	0.0
Rv3436c	1875	0	0.0
Rv3437	477	0	0.0
Rv3438	843	0	0.0
Rv3439c	1404	0	0.0
Rv3440c	312	0	0.0
Rv3441c	1347	0	0.0
Rv3442c	456	0	0.0
Rv3443c	444	0	0.0
Rv3444c	303	0	0.0
Rv3445c	318	0	0.0
Rv3446c	1215	0	0.0
Rv3447c	3711	0	0.0
Rv3448	1404	0	0.0
Rv3449	1368	0	0.0
Rv3450c	1413	0	0.0
Rv3451	789	0	0.0
Rv3452	681	0	0.0
Rv3455c	771	0	0.0
Rv3456c	543	0	0.0
Rv3457c	1044	0	0.0
Rv3458c	606	0	0.0
Rv3459c	420	0	0.0
Rv3460c	375	0	0.0
Rv3461c	114	0	0.0
Rv3462c	222	0	0.0
Rv3463	858	0	0.0
Rv3464	996	0	0.0
Rv3465	609	0	0.0
Rv3466	669	644	96.26307922272048
Rv3467	954	954	100.0
Rv3468c	1095	0	0.0
Rv3469c	1011	0	0.0
Rv3470c	1659	0	0.0
Rv3471c	534	0	0.0
Rv3472	507	0	0.0
Rv3473c	786	0	0.0
Rv3477	297	297	100.0
Rv3478	1182	1182	100.0
Rv3479	3066	0	0.0
Rv3480c	1494	0	0.0
Rv3481c	690	0	0.0
Rv3482c	783	0	0.0
Rv3483c	663	0	0.0
Rv3484	1539	0	0.0
Rv3485c	945	0	0.0
Rv3486	450	0	0.0
Rv3487c	834	0	0.0
Rv3488	324	0	0.0
Rv3489	165	0	0.0
Rv3490	1503	0	0.0
Rv3491	579	0	0.0
Rv3492c	483	0	0.0
Rv3493c	729	0	0.0
Rv3494c	1695	0	0.0
Rv3495c	1155	0	0.0
Rv3496c	1356	0	0.0
Rv3497c	1074	0	0.0
Rv3498c	1053	0	0.0
Rv3499c	1203	0	0.0
Rv3500c	843	0	0.0
Rv3501c	765	0	0.0
Rv3502c	954	0	0.0
Rv3503c	192	0	0.0
Rv3504	1203	0	0.0
Rv3505	1122	0	0.0
Rv3506	1509	0	0.0
Rv3507	4146	4146	100.0
Rv3508	5706	5706	100.0
Rv3509c	1548	0	0.0
Rv3510c	837	0	0.0
Rv3511	2145	2145	100.0
Rv3512	1152	1152	100.0
Rv3513c	657	500	76.10350076103501
Rv3514	4470	4470	100.0
Rv3515c	1647	500	30.35822707953855
Rv3516	792	0	0.0
Rv3517	840	0	0.0
Rv3518c	1197	0	0.0
Rv3519	711	0	0.0
Rv3520c	1044	0	0.0
Rv3521	912	0	0.0
Rv3522	1065	0	0.0
Rv3523	1185	0	0.0
Rv3524	1032	0	0.0
Rv3525c	525	0	0.0
Rv3526	1161	0	0.0
Rv3527	450	0	0.0
Rv3528c	714	0	0.0
Rv3529c	1155	0	0.0
Rv3530c	783	0	0.0
Rv3531c	1128	0	0.0
Rv3532	1221	1221	100.0
Rv3533c	1749	1749	100.0
Rv3534c	1041	0	0.0
Rv3535c	912	0	0.0
Rv3536c	786	0	0.0
Rv3537	1692	0	0.0
Rv3538	861	0	0.0
Rv3539	1440	1440	100.0
Rv3540c	1161	0	0.0
Rv3541c	390	0	0.0
Rv3542c	936	0	0.0
Rv3543c	1164	0	0.0
Rv3544c	1020	0	0.0
Rv3545c	1302	0	0.0
Rv3546	1176	0	0.0
Rv3547	456	0	0.0
Rv3548c	915	0	0.0
Rv3549c	780	0	0.0
Rv3550	744	0	0.0
Rv3551	879	0	0.0
Rv3552	753	0	0.0
Rv3553	1068	5	0.46816479400749067
Rv3554	2058	0	0.0
Rv3555c	870	0	0.0
Rv3556c	1161	0	0.0
Rv3557c	603	0	0.0
Rv3558	1659	1659	100.0
Rv3559c	789	0	0.0
Rv3560c	1158	0	0.0
Rv3561	1524	0	0.0
Rv3562	1134	0	0.0
Rv3563	960	0	0.0
Rv3564	957	0	0.0
Rv3565	1167	0	0.0
Rv3566c	852	0	0.0
Rv3566A	267	0	0.0
Rv3567c	564	0	0.0
Rv3568c	903	0	0.0
Rv3569c	876	0	0.0
Rv3570c	1185	0	0.0
Rv3571	1077	0	0.0
Rv3572	531	0	0.0
Rv3573c	2136	0	0.0
Rv3574	600	0	0.0
Rv3575c	1080	0	0.0
Rv3576	714	0	0.0
Rv3577	867	0	0.0
Rv3578	1242	0	0.0
Rv3579c	969	0	0.0
Rv3580c	1410	0	0.0
Rv3581c	480	0	0.0
Rv3582c	696	0	0.0
Rv3583c	489	0	0.0
Rv3584	549	0	0.0
Rv3585	1443	0	0.0
Rv3586	1077	0	0.0
Rv3587c	795	0	0.0
Rv3588c	624	0	0.0
Rv3589	915	4	0.4371584699453552
Rv3590c	1755	1755	100.0
Rv3591c	774	0	0.0
Rv3592	318	0	0.0
Rv3593	1359	0	0.0
Rv3594	828	0	0.0
Rv3595c	1320	1320	100.0
Rv3596c	2547	0	0.0
Rv3597c	339	0	0.0
Rv3598c	1518	0	0.0
Rv3600c	819	0	0.0
Rv3601c	420	0	0.0
Rv3602c	930	0	0.0
Rv3603c	912	0	0.0
Rv3604c	1194	0	0.0
Rv3605c	477	0	0.0
Rv3606c	567	0	0.0
Rv3607c	402	0	0.0
Rv3608c	843	0	0.0
Rv3609c	609	0	0.0
Rv3610c	2283	0	0.0
Rv3612c	330	32	9.696969696969697
Rv3613c	162	0	0.0
Rv3614c	555	0	0.0
Rv3615c	312	0	0.0
Rv3616c	1179	0	0.0
Rv3617	969	0	0.0
Rv3618	1188	0	0.0
Rv3619c	285	0	0.0
Rv3620c	297	0	0.0
Rv3621c	1242	1242	100.0
Rv3622c	300	300	100.0
Rv3623	723	0	0.0
Rv3624c	651	0	0.0
Rv3625c	972	0	0.0
Rv3626c	1053	0	0.0
Rv3627c	1386	0	0.0
Rv3628	489	0	0.0
Rv3629c	1098	0	0.0
Rv3630	1296	0	0.0
Rv3631	726	0	0.0
Rv3632	345	0	0.0
Rv3633	876	0	0.0
Rv3634c	945	0	0.0
Rv3635	1776	0	0.0
Rv3638	747	747	100.0
Rv3639c	567	0	0.0
Rv3640c	1230	1230	100.0
Rv3641c	636	0	0.0
Rv3642c	195	0	0.0
Rv3643	192	0	0.0
Rv3644c	1206	0	0.0
Rv3645	1650	0	0.0
Rv3646c	2805	0	0.0
Rv3647c	579	0	0.0
Rv3648c	204	0	0.0
Rv3649	2316	0	0.0
Rv3650	285	285	100.0
Rv3651	1038	0	0.0
Rv3652	315	315	100.0
Rv3653	588	588	100.0
Rv3654c	324	0	0.0
Rv3655c	378	0	0.0
Rv3656c	207	0	0.0
Rv3657c	576	0	0.0
Rv3658c	801	0	0.0
Rv3659c	1059	0	0.0
Rv3660c	1053	0	0.0
Rv3661	864	0	0.0
Rv3662c	771	0	0.0
Rv3663c	1647	0	0.0
Rv3664c	801	0	0.0
Rv3665c	927	0	0.0
Rv3666c	1626	0	0.0
Rv3667	1956	0	0.0
Rv3668c	699	0	0.0
Rv3669	519	0	0.0
Rv3670	984	0	0.0
Rv3671c	1194	0	0.0
Rv3672c	822	0	0.0
Rv3673c	684	0	0.0
Rv3674c	738	0	0.0
Rv3675	378	0	0.0
Rv3676	675	0	0.0
Rv3677c	795	0	0.0
Rv3678c	456	0	0.0
Rv3678A	162	0	0.0
Rv3679	1023	0	0.0
Rv3680	1161	0	0.0
Rv3681c	357	0	0.0
Rv3682	2433	0	0.0
Rv3683	960	0	0.0
Rv3684	1041	0	0.0
Rv3685c	1431	0	0.0
Rv3686c	333	0	0.0
Rv3687c	369	0	0.0
Rv3688c	465	0	0.0
Rv3689	1356	0	0.0
Rv3690	654	0	0.0
Rv3691	1002	0	0.0
Rv3692	1077	0	0.0
Rv3693	1323	0	0.0
Rv3694c	993	0	0.0
Rv3695	933	0	0.0
Rv3696c	1554	0	0.0
Rv3697c	438	0	0.0
Rv3697A	225	0	0.0
Rv3698	1530	0	0.0
Rv3699	702	0	0.0
Rv3700c	1173	0	0.0
Rv3701c	966	0	0.0
Rv3702c	702	0	0.0
Rv3703c	1278	0	0.0
Rv3704c	1299	0	0.0
Rv3705c	645	0	0.0
Rv3705A	390	0	0.0
Rv3706c	321	0	0.0
Rv3707c	1011	0	0.0
Rv3708c	1038	0	0.0
Rv3709c	1266	0	0.0
Rv3710	1935	0	0.0
Rv3711c	990	0	0.0
Rv3712	1242	0	0.0
Rv3713	696	0	0.0
Rv3714c	891	0	0.0
Rv3715c	612	0	0.0
Rv3716c	402	0	0.0
Rv3717	726	0	0.0
Rv3718c	444	0	0.0
Rv3719	1413	0	0.0
Rv3720	1263	0	0.0
Rv3721c	1737	0	0.0
Rv3722c	1308	0	0.0
Rv3723	765	0	0.0
Rv3725	930	0	0.0
Rv3726	1194	0	0.0
Rv3727	1809	0	0.0
Rv3728	3198	0	0.0
Rv3729	2331	0	0.0
Rv3730c	1041	0	0.0
Rv3731	1077	0	0.0
